stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,30.97
12hpf,0,0,0,5.78,13.49,0,0,0,5.78,9.64
14hpf,0,6.69,20.06,3.34,3.34,0,0,0,13.38,30.09
16hpf,26.66,12.3,0,2.05,0,2.05,0,2.05,10.25,133.3
19hpf,24.08,0,2.19,2.19,15.32,0,0,2.19,0,197.03
24hpf,21,1,2,0,3,11,0,0,8,75
2dpf,204.35,6.67,30.03,35.87,32.53,112.6,5.84,2.5,52.55,160.98
3dpf,959.66,9.19,55.17,13.22,5.75,121.82,1.72,0,6.9,170.67
5dpf,38.25,5.17,142.64,18.09,9.3,98.2,5.17,2.07,20.16,365.91
10dpf,322.55,9.41,48.95,6.9,3.77,47.69,1.26,0,8.16,95.39
