stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,30.09
16hpf,0,0,0,0,0,0,2.05
19hpf,0,0,0,0,0,0,54.73
24hpf,0,0,0,0,0,0,7
2dpf,0.83,0,0.83,1.67,0.83,0.83,45.87
3dpf,0,0,0,0,2.3,0,22.99
5dpf,1.55,0.52,0,0,1.03,0,46
10dpf,1.26,1.26,0,0,1.26,0,37.65
