stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0.83,0,2.5,0,1.67
3dpf,3.45,0,1.15,1.15,0.57,0
5dpf,1.55,0,0,2.58,0,0.52
10dpf,1.88,0,0,2.51,0,0
