stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0,1.67,0.83,3.34,0.83,1.67,0.83
3dpf,17.24,0,0,0.57,0.57,15.52,0,1.72,0.57
5dpf,1.55,0,0.52,3.1,1.55,25.84,0.52,3.62,5.69
10dpf,10.67,0.63,0,3.77,0.63,15.06,0,1.26,1.26
