stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,0,2.19
2dpf,1.67,0,0,1.67,0.83,0,1.67,4.17
3dpf,6.32,1.15,0.57,1.15,1.72,0,0,9.19
5dpf,1.55,0,0.52,0.52,3.1,0,0,29.46
10dpf,2.51,0,0.63,0,2.51,0.63,0,20.71
