stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,2.05,0,0,0,0
2dpf,2.5,0,0,0.83,0.83,0.83,0,0,7.51
3dpf,0,2.3,0,0,1.15,0,0,0,1.15
5dpf,3.62,22.74,1.03,10.34,10.85,0,1.55,1.55,11.89
10dpf,1.88,12.55,0.63,3.77,3.14,0,0,0,0
