stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,2.05
24hpf,1,0,0,0,0,0,0,0
2dpf,6.67,0,0,1.67,0.83,1.67,0.83,25.02
3dpf,8.05,1.15,0,1.15,1.15,0.57,0.57,13.22
5dpf,0.52,0,0,0.52,0,0.52,0.52,44.45
10dpf,1.26,0,0.63,0.63,0.63,0.63,0.63,7.53
