stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.83,0,0.83,0,2.5
3dpf,4.02,0,0.57,2.87,0,0
5dpf,0,0,0.52,2.58,1.55,1.55
10dpf,3.77,0,0,3.77,1.26,1.88
