stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm
2dpf,0,0.83,2.5,0.83
3dpf,0.57,0,2.87,0
5dpf,0,0,1.03,0.52
10dpf,0,0,6.9,0
