stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,12.3,0,0,0,0
19hpf,0,0,0,2.19,0,0,0,0
24hpf,2,0,0,10,0,0,1,49
2dpf,1.67,0.83,0,50.04,1.67,4.17,0.83,17.52
3dpf,8.62,1.15,0.57,37.35,2.3,7.47,0.57,9.77
5dpf,2.07,2.07,0.52,64.09,1.03,9.3,0.52,34.63
10dpf,6.9,1.26,0,19.45,1.26,1.88,0,14.43
