stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,11.68,1.67,3.34,4.17,9.17,1.67,0,1.67,2.5
3dpf,16.66,1.72,0.57,0.57,9.77,0.57,0,0,0.57
5dpf,7.24,1.03,1.03,0,10.34,2.07,0.52,1.03,4.13
10dpf,13.18,2.51,0.63,1.26,5.65,0.63,0,0,0
