stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,3,0,0,14,10,0,1,0
2dpf,10.84,0,9.17,10.01,36.7,0,15.01,6.67
3dpf,1.15,0,1.15,0.57,5.17,0,1.15,0
5dpf,0.52,0,3.1,2.07,5.69,0.52,0.52,1.03
10dpf,3.14,0.63,3.77,0,5.65,2.51,1.26,0
