stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,20.65,0,0,0,0,10.32
12hpf,3.86,3.86,3.86,0,0,0,0,3.86,0,0
14hpf,16.72,0,0,0,3.34,3.34,0,0,6.69,33.44
16hpf,12.3,8.2,4.1,4.1,2.05,8.2,2.05,0,2.05,22.56
19hpf,21.89,0,0,8.76,0,2.19,0,0,0,21.89
24hpf,16,1,5,2,4,0,0,0,1,4
2dpf,140.96,2.5,19.18,42.54,50.88,135.95,15.01,4.17,33.36,117.6
3dpf,483.85,12.64,9.19,17.81,11.49,151.13,6.9,0,10.34,77.58
5dpf,78.56,10.34,42.38,59.95,14.47,179.34,18.61,12.4,27.91,235.16
10dpf,309.37,23.22,55.85,62.75,30.12,217.75,11.92,0,27.61,101.66
