stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,15.01,0,0,1.67,10.84,15.85,2.5,6.67
3dpf,129.3,0,0,0,0.57,8.62,1.15,0
5dpf,3.1,0,0.52,0.52,1.55,4.65,0.52,2.58
10dpf,22.59,0.63,0,0,0,1.26,0.63,0.63
