stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.67,0.83,0,0.83,0.83,4.17
3dpf,24.14,0,0,0,0.57,4.6,0.57,2.3
5dpf,1.03,0.52,0.52,2.07,0.52,4.13,1.03,7.75
10dpf,15.06,0.63,1.88,0.63,0,2.51,1.26,3.14
