stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.51,0,0,0.83,4.17,8.34,2.5,0.83
3dpf,6.9,0.57,0,0,0,2.3,0,0
5dpf,1.55,0.52,0.52,0,0.52,2.58,0,1.55
10dpf,1.88,0.63,0,0.63,0,3.77,0,0
