stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,59,0,1,0,0,0,0
2dpf,1.67,0,47.54,0,0,0,0,0.83,0
3dpf,10.92,0.57,40.8,0,0,0,0,0.57,0
5dpf,1.03,0,104.92,1.55,0,4.13,0.52,0.52,0.52
10dpf,11.3,0.63,123.62,1.88,0,0,0,0,0
