stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,1.15,2.3,0,0,0,0,0,0,0
5dpf,4.13,5.17,0.52,3.1,1.03,8.79,1.55,2.07,7.75
10dpf,3.77,45.18,0.63,0.63,0,2.51,0,1.26,0
