stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,41.29,0,30.97
12hpf,1.93,0,0,0,0,0,0,21.21,0,5.78
14hpf,33.44,0,0,13.38,3.34,3.34,0,83.6,3.34,36.78
16hpf,24.61,2.05,0,4.1,6.15,6.15,2.05,20.51,6.15,8.2
19hpf,116.03,4.38,2.19,30.65,19.7,4.38,0,30.65,2.19,153.24
24hpf,78,1,0,10,9,6,0,0,6,6
2dpf,339.47,10.84,29.19,135.12,165.98,351.98,34.2,10.84,102.59,458.74
3dpf,1815.3,68.38,72.98,136.77,191.93,2546.25,71.26,1.72,151.13,554.53
5dpf,332.32,93.55,159.18,351.44,141.61,1543.25,85.79,115.25,234.64,1346.34
10dpf,1145.88,102.29,114.84,274.86,120.49,1811.06,64.01,4.39,193.28,433.63
