stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,13.35,0,2.5,0,0,0,13.35
3dpf,2.87,0.57,0.57,0,0.57,0,4.02
5dpf,7.75,0,1.03,0.52,0.52,1.03,5.17
10dpf,3.14,0.63,0,0,0,0,4.39
