stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,2.05,0
24hpf,0,0,0,0,0,0,1,0
2dpf,26.69,0.83,2.5,1.67,0,1.67,0.83,1.67
3dpf,82.17,0,0,0.57,2.87,0,0.57,0.57
5dpf,21.71,0,0.52,0.52,4.13,1.55,1.55,2.07
10dpf,32,0.63,0.63,0,1.88,0,0,0.63
