stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0
2dpf,8.34,0,0.83,0.83,0.83,0,0
3dpf,18.96,0,0.57,0,0,0.57,0
5dpf,0.52,1.03,0,0,0.52,0,1.03
10dpf,11.3,0,0,0.63,0,0,0
