stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0.83,0.83,0,21.69
3dpf,2.3,0.57,0,0,0.57,0,4.6
5dpf,0,0,0.52,0,0.52,0.52,35.14
10dpf,2.51,0,0.63,0,1.26,0,15.06
