stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,3,0,0,0,0,1,0,0,0
2dpf,22.52,0,0.83,0.83,4.17,8.34,1.67,1.67,2.5
3dpf,521.78,2.3,0,1.15,0,22.99,0.57,1.15,0.57
5dpf,7.75,0,2.07,1.55,0.52,7.24,0.52,2.58,2.07
10dpf,140.57,0,2.51,1.26,0,16.32,0,0,0
