stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,10.32,0,0,0,0,0
12hpf,13.49,1.93,0,0,0,1.93,0,3.86,5.78,13.49
14hpf,23.41,3.34,0,0,0,0,0,3.34,6.69,3.34
16hpf,20.51,0,0,2.05,8.2,0,0,0,6.15,4.1
19hpf,32.84,0,0,0,2.19,0,0,0,2.19,0
24hpf,35,0,3,0,7,4,0,0,2,1
2dpf,146.8,4.17,14.18,17.52,98.42,110.1,20.02,1.67,38.37,41.7
3dpf,568.32,8.05,7.47,12.64,14.37,148.83,4.6,0,8.05,24.71
5dpf,56.85,5.69,25.84,23.77,19.12,142.64,12.4,8.27,31.01,81.66
10dpf,167.55,4.39,22.59,11.3,3.14,91.62,6.28,0,6.9,11.92
