stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.83,0,0,1.67
3dpf,4.6,0,0,0,0.57,0,0.57,5.17
5dpf,1.03,0.52,0.52,1.03,0.52,0,0,21.19
10dpf,1.88,0.63,0,0,0,0.63,0,6.28
