stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,6.67,0.83,1.67,0.83,5,0.83,0,1.67,2.5
3dpf,113.78,0,0.57,1.72,6.9,0,0,0.57,0.57
5dpf,7.24,0,1.55,0,11.89,0.52,0.52,1.55,5.69
10dpf,91.62,0,1.88,0.63,4.39,0,0,0,0.63
