stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,6,0,0,0,0,0,0,1
2dpf,7.51,0.83,3.34,1.67,3.34,0,0,3.34
3dpf,159.75,0,0,2.3,7.47,0,1.15,0
5dpf,5.69,0.52,5.17,1.03,7.75,0.52,1.03,1.55
10dpf,63.38,0.63,2.51,1.26,3.14,0,0,0.63
