stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0,0,0,0,0.83,0
3dpf,2.87,0,0,0.57,0,1.72,0.57
5dpf,0.52,0.52,2.07,0,0.52,0.52,2.58
10dpf,1.26,0,3.77,0,0.63,1.26,5.02
