stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0
12hpf,1.93,0,0,0,0,0,0,0,0
14hpf,3.34,0,0,0,0,0,0,0,0
16hpf,14.36,0,10.25,0,0,0,0,0,0
19hpf,19.7,0,10.95,0,0,0,0,0,2.19
24hpf,17,0,0,0,0,0,0,0,2
2dpf,112.6,0,9.17,2.5,4.17,1.67,0.83,0.83,3.34
3dpf,37.93,0,1.72,0,1.72,0.57,0,0,2.87
5dpf,46.51,0.52,5.17,0.52,4.65,0.52,0,0.52,7.75
10dpf,32.63,0.63,2.51,0,0,0,0,0,3.14
