stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.51,1.67,0.83,5,0,0,0.83
3dpf,13.79,0,0.57,9.19,0,0,0.57
5dpf,0.52,0,0,3.1,1.55,1.55,1.55
10dpf,11.92,0,0,5.65,0,0,0
