stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,2.87,1.15,17.24,0,1.72,0,1.15,0.57
5dpf,0.52,0,2.58,0.52,0.52,1.03,0.52,0.52
10dpf,0.63,0,32.63,0,0.63,0,0,0.63
