stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,4.1,0,0,0,0
19hpf,4.38,0,0,0,0,2.19,0,0,0,0
24hpf,49,0,0,1,0,18,0,0,0,3
2dpf,104.26,0.83,3.34,7.51,15.85,57.55,3.34,0,10.84,24.19
3dpf,1040.68,2.3,1.15,4.02,0.57,46.55,0,0,0.57,13.79
5dpf,72.87,7.24,7.75,13.44,3.1,59.95,2.07,0.52,9.82,50.13
10dpf,385.31,9.41,1.88,7.53,1.26,17.57,0,0,1.88,16.94
