stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,8.76,0,0,0,0,0,0
24hpf,0,139,0,0,0,0,4,1
2dpf,5,40.87,0.83,0.83,0.83,0.83,1.67,2.5
3dpf,2.87,13.22,0,0,2.87,0,0,0
5dpf,2.58,28.43,0.52,0.52,1.03,1.03,0.52,3.1
10dpf,0,18.2,0,0,3.14,0,0,1.26
