stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,10.32,0,0,0,0,0
2dpf,0,0,0,1.67,2.5,0,0
3dpf,3.45,0,0.57,1.72,0,0,0
5dpf,1.03,0,0.52,2.07,0.52,0.52,0
10dpf,1.26,0,0,3.77,3.77,0,0.63
