stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,1.93,0,0
19hpf,0,0,0,0,0,0,0,0,2.19
24hpf,0,0,0,0,0,0,0,0,2
2dpf,0,0,0.83,0,0,0,0,0,32.53
3dpf,1.72,0.57,0,0,0,2.3,0,0.57,10.92
5dpf,0,0.52,0,1.03,0,2.07,0,0,32.56
10dpf,6.9,1.26,4.39,1.88,1.26,2.51,0,1.26,63.38
