stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,1.67,0,0,0,0,0,0.83
3dpf,16.66,1.15,0,0,2.3,0,0,1.15
5dpf,3.1,0.52,4.65,0.52,3.1,0.52,1.03,10.85
10dpf,3.14,0.63,3.14,3.14,0.63,0.63,0,3.77
