stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,2.5,0.83,2.5
3dpf,0,0,0,0,4.02,0,0
5dpf,0,0,0.52,1.03,2.58,0.52,0.52
10dpf,1.26,0.63,1.88,0.63,1.88,0,1.26
