stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,4.17,0,0,0.83,0.83,0,0.83,0,0
3dpf,4.02,0,0,0,0,0,0,0,0.57
5dpf,6.2,0,0.52,1.03,3.1,1.03,0.52,0,1.03
10dpf,1.26,1.26,0,0,0,0,0,0.63,2.51
