stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,1.67,0.83,0,0
3dpf,3.45,0,0,0,1.72,0,0
5dpf,0,0,1.03,1.55,1.55,2.07,3.62
10dpf,2.51,1.88,3.14,0.63,0.63,0,0.63
