stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,3,0
2dpf,5,0.83,0.83,1.67,2.5,0,1.67
3dpf,1.72,0,0,0,0.57,0,0
5dpf,1.03,0,0,0,0.52,0,0
10dpf,1.26,0,0,0,0,0,0
