stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0,0,0
24hpf,1,0,0,1,1,0,0,0,1,0
2dpf,20.02,0,1.67,10.01,5.84,15.85,1.67,0,7.51,12.51
3dpf,79.3,1.15,2.3,3.45,5.17,71.83,4.6,0,2.3,3.45
5dpf,46,5.69,14.99,25.84,8.27,109.57,8.27,5.69,11.37,66.15
10dpf,68.4,2.51,13.81,9.41,1.26,22.59,1.88,0,1.88,6.9
