stage,central_nervous_system,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,3.34,0,1.67,0
3dpf,1.72,31.61,0,0,0
5dpf,0,28.94,0.52,1.03,0.52
10dpf,0,11.92,0,0.63,0
