stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6224.73,72.26,20.65,0,1073.59,82.58,0,92.91,2353.63,2002.65
12hpf,5831.44,156.15,11.57,165.79,1472.8,252.54,15.42,294.95,2525.35,1758.11
14hpf,5393.65,46.81,177.22,190.6,989.78,424.67,86.94,107,1391.05,1187.07
16hpf,4466.68,153.81,291.22,223.54,1189.47,463.48,135.35,190.73,1341.23,1521.71
19hpf,6254.5,39.41,105.08,105.08,634.86,306.49,120.41,65.68,339.32,869.11
24hpf,4602,54,625,130,942,436,106,25,487,543
2dpf,838.25,38.37,58.39,100.09,599.7,692.28,88.41,7.51,260.23,296.1
3dpf,1118.26,28.73,15.52,23.56,25.28,282.73,25.86,0,47.12,39.08
5dpf,299.24,20.67,171.07,86.83,94.58,759.74,43.41,31.53,195.88,295.63
10dpf,300.59,8.16,60.87,16.32,8.16,108.56,11.92,0,26.36,13.18
