stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0,0
2dpf,2.5,0,0,1.67,1.67,2.5,0,0.83
3dpf,134.47,0,0,0,0,2.3,0,0
5dpf,0.52,0,0,2.58,0.52,4.65,0.52,0.52
10dpf,43.3,0.63,0.63,0.63,0,1.26,0,0
