stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,268.4,20.65,0,0,134.2,20.65,0,10.32,154.84,134.2
12hpf,48.19,5.78,0,0,36.63,7.71,0,71.33,119.52,17.35
14hpf,244.1,3.34,0,3.34,90.28,10.03,0,56.85,183.91,76.91
16hpf,67.68,4.1,0,2.05,59.47,10.25,0,22.56,77.93,22.56
19hpf,203.59,0,0,6.57,26.27,4.38,2.19,10.95,67.86,74.43
24hpf,24,0,5,19,11,5,3,1,33,12
2dpf,260.23,2.5,37.53,84.24,133.45,274.41,19.18,1.67,74.23,137.62
3dpf,248.82,15.52,44.82,66.08,53.44,656.24,4.02,0,37.35,122.97
5dpf,129.21,18.61,117.84,158.15,31.01,548.36,52.2,8.27,41.86,396.41
10dpf,225.91,12.55,64.64,107.94,20.71,242.86,15.06,0,24.47,76.56
