stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,0,1.93
24hpf,1,0,0,0,0,0,0,0,0
2dpf,4.17,0,0,0,0.83,0.83,0,2.5,0.83
3dpf,5.75,0,0.57,0.57,0,2.87,0,0,2.3
5dpf,5.17,0.52,4.65,3.1,0,6.72,0.52,6.72,4.13
10dpf,8.79,1.88,0.63,1.26,0,3.77,0,6.28,0
