stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,17.35,11.57,0,1.93,0
19hpf,0,0,0,0,2.19,0,0,0,0
24hpf,0,0,0,0,6,1,0,11,1
2dpf,2.5,0,0,5,57.55,60.89,0,13.35,1.67
3dpf,9.19,0,0.57,1.15,19.54,131.59,0,2.3,0.57
5dpf,2.07,1.03,1.03,2.58,12.4,77.52,0.52,6.2,2.07
10dpf,6.28,1.26,1.26,5.02,5.65,117.35,0.63,0.63,1.26
