stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,1,1,0,0,0,0,0
2dpf,24.19,1.67,0.83,11.68,21.69,2.5,0,5,6.67
3dpf,121.82,1.15,2.87,4.6,45.97,2.3,0,3.45,2.87
5dpf,6.72,2.58,2.07,1.03,18.61,2.07,1.03,4.65,14.47
10dpf,35.77,3.14,4.39,0,18.2,1.88,0,0,4.39
