stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0,0,0
3dpf,71.83,0,0,0,1.72,0.57,0,0
5dpf,4.65,0,0.52,0.52,4.13,0,1.55,1.03
10dpf,185.12,1.26,1.88,0,3.77,0.63,2.51,2.51
