stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,898.1,10.32,30.97,0,196.14,0,0,10.32,412.92,196.14
12hpf,963.88,36.63,28.92,34.7,304.58,32.77,0,7.71,512.78,289.16
14hpf,444.73,3.34,80.25,46.81,123.72,26.75,10.03,0,224.04,137.1
16hpf,305.57,18.46,94.34,16.41,182.52,49.22,8.2,8.2,192.78,116.9
19hpf,523.22,8.76,41.59,6.57,111.65,24.08,10.95,0,70.05,102.89
24hpf,370,10,365,29,187,62,6,0,721,68
2dpf,384.51,12.51,35.87,72.56,300.27,393.68,42.54,5.84,263.57,214.36
3dpf,595.91,12.64,22.41,22.41,43.67,412.02,13.79,0,66.08,54.59
5dpf,129.72,13.95,91.48,90.45,50.13,482.72,19.64,18.61,228.96,296.14
10dpf,234.07,17.57,64.64,52.09,25.1,284.9,12.55,0,121.74,48.95
