stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,10.32,0,0,0,0,0
12hpf,0,0,0,0,0,0,0,0,1.93,0
14hpf,50.16,0,3.34,10.03,23.41,6.69,0,0,33.44,3.34
16hpf,186.62,6.15,51.27,32.81,67.68,53.32,12.3,6.15,135.35,30.76
19hpf,8.76,0,4.38,4.38,4.38,0,0,0,6.57,4.38
24hpf,4,1,15,0,9,2,0,0,2,1
2dpf,33.36,0,58.39,10.01,88.41,218.53,5,0,33.36,145.96
3dpf,20.11,0.57,14.94,2.3,10.34,189.63,1.15,0,6.32,61.49
5dpf,11.89,5.69,50.65,21.71,8.79,215.52,2.58,1.03,22.22,196.91
10dpf,15.06,3.77,16.32,16.32,15.06,302.47,0,0,15.69,44.55
