stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,0,0.83
3dpf,4.02,2.3,0,0.57,0,9.77,0,4.6
5dpf,3.62,1.03,2.07,2.58,0,13.95,1.03,30.49
10dpf,15.69,2.51,2.51,16.32,0.63,33.26,0,28.24
