stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,0,3.86,0
14hpf,0,0,0,0,0,0,0,0,13.38,0
16hpf,0,0,0,0,12.3,0,0,0,12.3,0
19hpf,0,0,0,0,15.32,0,0,0,0,0
24hpf,1,0,0,0,3,0,0,0,0,0
2dpf,5.84,0,0,0,13.35,5,0,0,0.83,0
3dpf,24.14,0,0,0.57,7.47,25.28,0,0,1.15,4.6
5dpf,3.62,0.52,0,2.58,4.13,12.92,1.03,0.52,2.58,12.4
10dpf,77.19,5.02,1.88,1.88,5.65,8.79,0.63,0,1.26,2.51
