stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,3.86,0,0,0,0,0,0,0,0
19hpf,2.19,0,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0,1
2dpf,31.69,0,0.83,7.51,1.67,5.84,0,1.67,16.68
3dpf,40.8,1.72,0,4.6,0,5.75,0,1.72,8.62
5dpf,38.25,0,0.52,14.99,0,8.79,0.52,3.1,23.26
10dpf,64.64,1.26,0.63,8.79,0.63,4.39,0,1.26,8.79
