stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,0,0.83
3dpf,0.57,0,0,0,1.15,0,0.57,33.33
5dpf,0.52,0,0.52,0.52,1.03,0,0.52,119.9
10dpf,8.79,1.26,0.63,0,3.77,0.63,0.63,115.47
