stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6441.52,113.55,30.97,0,1125.2,82.58,0,206.46,2560.09,2332.98
12hpf,5821.81,188.92,23.13,179.28,1490.15,254.46,15.42,320.01,2596.68,1819.8
14hpf,5467.22,90.28,224.04,337.73,1130.23,511.61,96.97,117.04,1949.47,2140.07
16hpf,4175.47,170.22,237.89,280.96,1347.39,496.3,108.69,157.91,1538.11,2001.6
19hpf,5991.8,48.16,45.97,168.57,691.78,291.16,151.05,52.54,450.97,1841.1
24hpf,3300,62,256,156,768,313,75,11,383,546
2dpf,1467.14,39.2,95.92,172.65,765.68,1098.48,133.45,24.19,301.94,576.35
3dpf,3344.43,58.04,59.76,67.23,66.08,903.34,37.93,0,77.58,206.3
5dpf,418.11,46.51,173.65,202.6,108.53,949.41,73.39,48.58,174.17,789.2
10dpf,1266.36,65.26,156.26,134.92,54.6,881.68,49.58,1.88,105.43,185.75
