stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,7,0,0,0,0,0,0,0,0
2dpf,5,0,0,2.5,2.5,0,0,0,4.17
3dpf,2.3,0,0,0,0,0,0,0,0
5dpf,1.55,1.03,1.03,0,2.07,0.52,0.52,1.03,5.17
10dpf,5.65,0,0,0,0,0,0,0,1.26
