stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.67,2.5,0.83,0,4.17,0,0,0,1.67
3dpf,3.45,0.57,0,0,2.3,0,0,0,0.57
5dpf,2.07,2.07,0,0.52,2.58,0,0.52,0,0.52
10dpf,1.88,1.88,0.63,0,0.63,0.63,0,0.63,1.88
