stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,72.26,0,20.65,0,0,0,0,0,0,350.98
12hpf,88.68,1.93,9.64,0,5.78,3.86,0,7.71,5.78,335.43
14hpf,100.32,13.38,50.16,20.06,13.38,43.47,0,3.34,26.75,728.96
16hpf,231.74,14.36,22.56,12.3,30.76,32.81,8.2,8.2,43.07,965.94
19hpf,111.65,15.32,8.76,32.84,4.38,4.38,6.57,2.19,2.19,980.75
24hpf,140,12,20,11,16,10,25,0,38,447
2dpf,479.59,25.86,65.06,77.57,95.92,243.55,105.93,17.52,55.88,939.17
3dpf,1764.74,62.64,36.2,29.88,17.81,303.99,58.61,0,15.52,390.18
5dpf,346.28,82.69,179.86,159.18,44.45,391.76,129.21,39.28,74.42,1713.29
10dpf,1103.2,112.96,215.87,103.54,27.61,175.71,75.3,0.63,38.91,498.89
