stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5,0,2.5,0,5,0.83,0,1.67,2.5
3dpf,13.22,1.15,0,0.57,2.87,0,0,0.57,0
5dpf,1.55,0.52,0,0,1.55,0,0.52,1.03,2.58
10dpf,2.51,0,0,0,0.63,0,0,0.63,0.63
