stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,0
12hpf,40.48,5.78,1.93,0,9.64,3.86,0,3.86,5.78,11.57
14hpf,3.34,0,0,0,0,3.34,0,0,0,3.34
16hpf,24.61,2.05,0,6.15,8.2,6.15,0,4.1,14.36,6.15
19hpf,17.51,0,0,2.19,0,0,0,0,2.19,0
24hpf,24,0,0,1,6,3,1,0,7,7
2dpf,162.64,1.67,12.51,20.85,55.05,116.77,17.52,2.5,32.53,49.21
3dpf,590.74,5.75,4.02,10.34,9.19,155.15,7.47,0,8.05,23.56
5dpf,64.09,8.27,19.64,36.69,17.06,146.78,15.5,10.34,24.29,115.77
10dpf,269.21,13.81,16.94,26.36,10.04,149.35,11.3,0,18.2,28.24
