stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,2.5,4.17,10.84,1.67,0.83,9.17,1.67
3dpf,0.57,0,0,1.15,10.92,0,0,1.72,0
5dpf,2.07,1.03,3.1,1.55,15.5,0.52,1.55,6.2,2.07
10dpf,2.51,0,1.26,0.63,3.77,0,0,1.26,0.63
