stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,10.32
24hpf,3,0,0,0,0,0,0
2dpf,1.67,0.83,25.86,1.67,1.67,0,3.34
3dpf,14.94,2.3,22.99,1.72,5.17,0,9.77
5dpf,0,8.27,70.81,5.17,7.24,0.52,34.63
10dpf,29.49,2.51,26.98,5.65,3.77,0,33.26
